provider_npi,provider_id,hospital_name,address,city,state,state_code,zipcode,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
1891720900,260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,29,65483,TEXAS,(417)967-3311,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1891720900,260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,29,63401,MARION,(573)248-1300,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1891720900,260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,29,64132,JACKSON,(816)276-4000,Acute Care Hospitals,Proprietary,Yes
1265415897,260032,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,29,63110,SAINT LOUIS CITY,(314)747-3000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1265415897,260034,BATES COUNTY MEMORIAL HOSPITAL,615 W NURSERY ST,BUTLER,MO,29,64730,BATES,(660)200-7000,Acute Care Hospitals,Government - Local,Yes
1265415897,260040,COX MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,29,65807,GREENE,(417)269-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1407829526,260047,CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,JEFFERSON CITY,MO,29,65102,COLE,(573)632-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1407829526,260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,29,64108,JACKSON,(816)404-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1881715084,26004,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,29,64128,JACKSON,(816)861-4700,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1407829526,260050,ST FRANCIS HOSPITAL & HEALTH SERVICES,2016 SOUTH MAIN ST,MARYVILLE,MO,29,64468,NODAWAY,(660)562-2600,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1962436964,260052,MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,WASHINGTON,MO,29,63090,FRANKLIN,(636)239-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1720021488,260057,CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN,CAMERON,MO,29,64429,CLINTON,(816)632-2101,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1659578664,260059,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,LEBANON,MO,29,65536,LACLEDE,(417)533-6100,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1659578664,260061,NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,NEVADA,MO,29,64772,VERNON,(417)667-3355,Acute Care Hospitals,Government - Local,Yes
1801842398,260062,SAINT LUKES NORTHLAND HOSPITAL,5830 N W BARRY ROAD,KANSAS CITY,MO,29,64154,PLATTE,(816)891-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1801842398,260064,AUDRAIN MEDICAL CENTER,620 E MONROE,MEXICO,MO,29,65265,AUDRAIN,(573)582-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1003875063,260065,MERCY HOSPITAL SPRINGFIELD,1235 E CHEROKEE,SPRINGFIELD,MO,29,65804,GREENE,(417)820-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1003875063,260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,MO,29,65201,BOONE,(573)815-8000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1003875063,260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,946 EAST REED,HAYTI,MO,29,63851,PEMISCOT,(573)359-1372,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1487601126,260074,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,MOBERLY,MO,29,65270,RANDOLPH,(660)263-8400,Acute Care Hospitals,Proprietary,Yes
1285779124,260077,ST ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,29,63128,SAINT LOUIS,(314)525-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1184667693,260078,OZARKS MEDICAL CENTER,1100 KENTUCKY AVE,WEST PLAINS,MO,29,65775,HOWELL,(417)256-9111,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1184667693,26007,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,29,63901,BUTLER,(573)686-4151,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1891958674,260080,SOUTHEAST HEALTH CENTER OF RIPLEY COUNTY,109 PLUM ST,DONIPHAN,MO,29,63935,RIPLEY,(573)996-2141,Acute Care Hospitals,Government - Local,Yes
1780609628,260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,29,63026,JEFFERSON,(636)496-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1649437856,260091,SSM ST MARYS HEALTH CENTER,6420 CLAYTON RD,RICHMOND HEIGHTS,MO,29,63117,SAINT LOUIS,(314)768-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1649437856,260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,29,65615,TANEY,(417)335-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1962570895,260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,29,64057,JACKSON,(816)698-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1962570895,260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,29,64116,CLAY,(816)691-2000,Acute Care Hospitals,Government - Local,Yes
1487601126,260097,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,MO,29,64093,JOHNSON,(660)747-2500,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1962570895,26009,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,29,63106,SAINT LOUIS,(314)652-4100,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1205872942,260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,29,64139,JACKSON,(816)404-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1831158815,260104,SSM DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,BRIDGETON,MO,29,63044,SAINT LOUIS,(314)344-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1831158815,260105,ST LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,MO,29,63110,SAINT LOUIS CITY,(314)577-8000,Acute Care Hospitals,Proprietary,Yes
1831158815,260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTRY,MO,29,63131,SAINT LOUIS,(314)996-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1487621090,260110,SOUTHEAST MISSOURI HOSPITAL,1701 LACEY ST,CAPE GIRARDEAU,MO,29,63701,CAPE GIRARDEAU,(573)334-4822,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1487621090,260113,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,29,63801,NEW MADRID,(573)471-1600,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1740284280,260116,MINERAL AREA REGIONAL MEDICAL CENTER,1212 WEBER RD,FARMINGTON,MO,29,63640,SAINT FRANCOIS,(573)756-4581,Acute Care Hospitals,Proprietary,Yes
1740466861,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,POPLAR BLUFF,MO,29,63901,BUTLER,(573)785-7721,Acute Care Hospitals,Proprietary,Yes
1518961986,260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,1102 WEST 32ND STREET,JOPLIN,MO,29,64804,JASPER,(417)347-1111,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1740455682,260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,29,64111,JACKSON,(816)932-2000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1518961986,260141,UNIVERSITY OF MISSOURI HEALTH CARE,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",COLUMBIA,MO,29,65212,BOONE,(573)882-4141,Acute Care Hospitals,Government - State,Yes
1992861850,260142,FITZGIBBON HOSPITAL,2305 S 65 HIGHWAY,MARSHALL,MO,29,65340,SALINE,(660)886-7431,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1992861850,260147,SAC-OSAGE HOSPITAL,700 GIESLER DRIVE,OSCEOLA,MO,29,64776,SAINT CLAIR,(417)646-8181,Acute Care Hospitals,Government - Hospital District or Authority,No
1992861850,260160,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,MO,29,63841,STODDARD,(573)624-5566,Acute Care Hospitals,Proprietary,Yes
1740251495,260162,BARNES-JEWISH WEST COUNTY HOSPITAL,12634 OLIVE BOULEVARD,CREVE COEUR,MO,29,63141,SAINT LOUIS,(314)996-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1750368486,260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,29,63640,SAINT FRANCOIS,(573)431-6005,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1750368486,260175,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,29,64735,HENRY,(660)885-5511,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1750368486,260176,DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,29,63122,SAINT LOUIS,(314)966-9100,Acute Care Hospitals,Proprietary,Yes
1316128291,260177,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,29,64069,CLAY,(816)781-7200,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1740455682,260180,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,11133 DUNN ROAD,SAINT LOUIS,MO,29,63136,SAINT LOUIS,(314)653-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1194801084,260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,29,65065,CAMDEN,(573)348-8000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1114949674,260190,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,29,64063,JACKSON,(816)282-5000,Acute Care Hospitals,Proprietary,Yes
1114949674,260191,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,29,63376,SAINT CHARLES,(636)916-9000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1932146537,260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,29,65613,POLK,(417)326-6000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1932146537,260200,SSM ST JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE SAINT LOUIS,MO,29,63367,SAINT CHARLES,(636)625-5200,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1407018575,260207,OZARKS COMMUNITY HOSPITAL,2828 NORTH NATIONAL,SPRINGFIELD,MO,29,65803,GREENE,(417)837-4000,Acute Care Hospitals,Proprietary,Yes
1518234244,260209,CALLAWAY COMMUNITY HOSPITAL,10 SOUTH HOSPITAL DRIVE,FULTON,MO,29,65251,CALLAWAY,(573)642-3376,Acute Care Hospitals,Proprietary,Yes
1518234244,260210,ST ALEXIUS HOSPITAL,3933 S BROADWAY,SAINT LOUIS,MO,29,63118,SAINT LOUIS CITY,(314)865-7000,Acute Care Hospitals,Proprietary,Yes
1073568721,260214,BELTON REGIONAL MEDICAL CENTER,17065 S 71 HIGHWAY,BELTON,MO,29,64012,CASS,(816)348-1236,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1568590487,260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,29,64086,JACKSON,(816)347-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1376541896,260219,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PKWY,O FALLON,MO,29,63368,SAINT CHARLES,(636)344-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1376541896,260227,BLACK RIVER COMMUNITY MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,POPLAR BLUFF,MO,29,63901,BUTLER,(573)686-6001,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1376541896,260228,MERCY MCCUNE BROOKS HOSPITAL,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,29,64836,JASPER,(417)358-8121,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1356442909,260229,SOUTHEAST HEALTH CENTER OF REYNOLDS COUNTY,100 HWY 21 N,ELLINGTON,MO,29,63638,REYNOLDS,(573)334-4822,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1356442909,26023,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,29,65201,BOONE,(573)814-6000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1235121047,261303,COMMUNITY HOSPITAL ASSOCIATION,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,29,64446,ATCHISON,(660)686-2111,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1235121047,261305,PUTNAM COUNTY MEMORIAL HOSPITAL,"1926 OAK STREET,  PO BOX 389",UNIONVILLE,MO,29,63565,PUTNAM,(660)947-2411,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1235121047,261306,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,MILAN,MO,29,63556,SULLIVAN,(660)265-4212,Critical Access Hospitals,Government - Local,Yes
1881692788,261307,PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,BROOKFIELD,MO,29,64628,LINN,(660)258-2222,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1881692788,261308,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,POTOSI,MO,29,63664,WASHINGTON,(573)438-5451,Critical Access Hospitals,Government - Local,Yes
1568456457,261309,WRIGHT MEMORIAL HOSPITAL,191 IOWA BOULEVARD,TRENTON,MO,29,64683,GRUNDY,(660)359-5621,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1851549356,261310,SCOTLAND COUNTY  HOSPITAL,450 E SIGLER AVENUE,MEMPHIS,MO,29,63555,SCOTLAND,(660)465-8511,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1023011954,261312,HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,BETHANY,MO,29,64424,HARRISON,(660)425-0284,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1023011954,261314,HERMANN AREA DISTRICT HOSPITAL,509 W 18TH ST,HERMANN,MO,29,65041,GASCONADE,(573)486-2191,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1023011954,261316,MERCY HOSPITAL AURORA,500 PORTER AVENUE,AURORA,MO,29,65605,LAWRENCE,(417)678-2122,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1487685962,261317,MERCY HOSPITAL CASSVILLE,94 MAIN STREET,CASSVILLE,MO,29,65625,BARRY,(417)847-6065,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1194763177,261318,SALEM MEMORIAL DISTRICT HOSPITAL,PO BOX 774,SALEM,MO,29,65560,DENT,(573)729-6626,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1194763177,261319,LINCOLN COUNTY MEDICAL CENTER,1000 EAST CHERRY STREET,TROY,MO,29,63379,LINCOLN,(636)528-8551,Critical Access Hospitals,Government - Local,Yes
1326018805,261320,LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,LEXINGTON,MO,29,64067,LAFAYETTE,(660)259-2203,Critical Access Hospitals,Proprietary,Yes
1902877525,261321,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,29,64601,LIVINGSTON,(660)646-1480,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1568456457,261324,CASS REGIONAL MEDICAL CENTER,2800 E ROCK HAVEN ROAD,HARRISONVILLE,MO,29,64701,CASS,(816)380-5888,Critical Access Hospitals,Government - Local,Yes
1902877525,261325,BARTON COUNTY MEMORIAL HOSPITAL,29 NW 1ST LANE,LAMAR,MO,29,64759,BARTON,(417)682-6081,Critical Access Hospitals,Government - Local,Yes
1376509463,261327,RAY COUNTY MEMORIAL HOSPITAL,904 WOLLARD BOULEVARD,RICHMOND,MO,29,64085,RAY,(816)470-5432,Critical Access Hospitals,Government - Local,Yes
1730105388,261329,COX MONETT HOSPITAL,801 NORTH LINCOLN AVENUE,MONETT,MO,29,65708,BARRY,(417)354-1400,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1740289875,261330,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,"800 STE GENEVIEVE DRIVE, PO BOX 468",SAINTE GENEVIEVE,MO,29,63670,SAINTE GENEVIEVE,(573)883-2751,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1740289875,261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,29,64850,NEWTON,(417)451-1234,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1801842893,261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,29,63353,PIKE,(573)754-5531,Critical Access Hospitals,Government - Local,Yes
1801842893,261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,29,65548,HOWELL,(417)934-7000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1396772299,261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,29,63080,FRANKLIN,(573)468-4186,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1326029463,263302,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,29,64108,JACKSON,(816)234-3000,Childrens,Voluntary non-profit - Private,Yes
1801937727,270003,ST PETER'S HOSPITAL,2475 BROADWAY,HELENA,MT,30,59601,LEWIS AND CLARK,(406)442-2480,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1801937727,270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,30,59101,YELLOWSTONE,(406)657-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1710941851,270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,30,59405,CASCADE,(406)455-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1528047164,270014,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,30,59806,MISSOULA,(406)543-7271,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1528047164,270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,30,59701,SILVER BOW,(406)723-2500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1306880257,270023,COMMUNITY MEDICAL CENTER INC,2827 FORT MISSOULA RD,MISSOULA,MT,30,59804,MISSOULA,(406)728-4100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1306880257,270032,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,MT,30,59501,HILL,(406)265-2211,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1013909340,27003,VA MONTANA HEALTHCARE SYSTEM,1892 WILLIAMS STREET,FORT HARRISON,MT,30,59636,LEWIS AND CLARK,(406)447-7900,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1225042278,270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,30,59107,YELLOWSTONE,(406)657-7000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1225042278,270051,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,30,59901,FLATHEAD,(406)752-5111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1326029463,270057,BOZEMAN DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,MT,30,59715,GALLATIN,(406)585-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1245325026,270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,30,59417,GLACIER,(406)338-6157,Acute Care Hospitals,Government - Federal,Yes
1891808572,270086,GREAT FALLS CLINIC MEDICAL CENTER,1411 9TH ST S,GREAT FALLS,MT,30,59405,CASCADE,(406)216-8000,Acute Care Hospitals,Proprietary,No
1891808572,270087,HEALTH CENTER NORTHWEST,320 SUNNYVIEW LANE,KALISPELL,MT,30,59901,FLATHEAD,(406)751-7550,Acute Care Hospitals,Proprietary,No
1891808572,271300,POPLAR COMMUNITY HOSPITAL,211 H ST E,POPLAR,MT,30,59255,ROOSEVELT,(406)768-6100,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1578659082,271302,DAHL MEMORIAL HEALTHCARE ASSOC,215 SANDY ST,EKALAKA,MT,30,59324,CARTER,(406)775-8739,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1285672543,271303,GRANITE COUNTY MEDICAL CENTER,310 SANSOME ST,PHILIPSBURG,MT,30,59858,GRANITE,(406)859-3271,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1134158108,271304,MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,MT,30,59442,CHOUTEAU,(406)622-3331,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1669453650,271305,MCCONE COUNTY HEALTH CENTER,605 SULLIVAN AVE,CIRCLE,MT,30,59215,MCCONE,(406)485-3381,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1669453650,271306,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRING,MT,30,59645,MEAGHER,(406)547-3321,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1164496279,271307,TETON MEDICAL CENTER,915 4TH ST NW,CHOTEAU,MT,30,59422,TETON,(406)466-5763,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1376531541,271308,ROOSEVELT MEDICAL CENTER,818 2ND AVE E,CULBERTSON,MT,30,59218,ROOSEVELT,(406)787-6401,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1164496279,271309,PRAIRIE COMMUNITY HOSPITAL,312 S ADAMS,TERRY,MT,30,59349,PRAIRIE,(406)635-5511,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1679589584,271310,GARFIELD COUNTY HEALTH CENTER,332 LEAVITT AVE,JORDAN,MT,30,59337,GARFIELD,(406)557-2500,Critical Access Hospitals,Government - Local,Yes
1982925376,271311,BIG SANDY MEDICAL CENTER,166 MONTANA AVE E,BIG SANDY,MT,30,59520,CHOUTEAU,(406)378-2188,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1982925376,271312,PHILLIPS COUNTY MEDICAL CENTER,311 S 8TH AVE E,MALTA,MT,30,59538,PHILLIPS,(406)654-1100,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1922096783,271313,PIONEER MEDICAL CENTER,301 W 7TH AVE,BIG TIMBER,MT,30,59011,SWEET GRASS,(406)932-4603,Critical Access Hospitals,Government - Local,Yes
1134111859,271316,FRANCES MAHON DEACONESS HOSPITAL,621 3RD ST S,GLASGOW,MT,30,59230,VALLEY,(406)228-3500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1871609149,271317,LIVINGSTON HEALTHCARE,504 S 13TH ST,LIVINGSTON,MT,30,59047,PARK,(406)222-3541,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1871609149,271318,BARRETT MEMORIAL HOSPITAL,600 MT HWY 91 S,DILLON,MT,30,59725,BEAVERHEAD,(406)683-3000,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1659352540,271319,RUBY VALLEY HOSPITAL,220 E CROFOOT,SHERIDAN,MT,30,59749,MADISON,(406)842-5453,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1073538310,271320,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,MT,30,59923,LINCOLN,(406)293-0100,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1376531541,271321,WHEATLAND MEMORIAL HOSPITAL,530 3RD ST NW,HARLOWTON,MT,30,59036,WHEATLAND,(406)632-4351,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1073538310,271322,SHERIDAN MEMORIAL HOSPTIAL,440 W LAUREL AVE,PLENTYWOOD,MT,30,59254,SHERIDAN,(406)765-3700,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1013973411,271323,CLARK FORK VALLEY HOSPITAL,10 KRUGER RD,PLAINS,MT,30,59859,SANDERS,(406)826-4800,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1871541185,271324,PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,MT,30,59425,PONDERA,(406)271-3211,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1871541185,271325,ST LUKE COMMUNITY HOSPITAL,107 6TH AVE SW,RONAN,MT,30,59864,LAKE,(406)676-4441,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1871541185,271326,BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,MT,30,59068,CARBON,(406)446-2345,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1497732598,271327,ROSEBUD HEALTH CARE CENTER,383 N 17TH AV,FORSYTH,MT,30,59327,ROSEBUD,(406)346-2161,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1497732598,271328,MARIAS MEDICAL CENTER,640 PARK DR,SHELBY,MT,30,59474,TOOLE,(406)434-3200,Critical Access Hospitals,Government - Local,Yes
1497732598,271330,STILLWATER BILLINGS CLINIC,710 N 11TH ST,COLUMBUS,MT,30,59019,STILLWATER,(406)322-5316,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1255386595,271331,MINERAL COMMUNITY HOSPITAL,1208 6TH AVE E,SUPERIOR,MT,30,59872,MINERAL,(406)822-4841,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1255386595,271332,GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,MT,30,59330,DAWSON,(406)345-3306,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1619967304,271333,BROADWATER HEALTH CENTER,110 N OAK ST,TOWNSEND,MT,30,59644,BROADWATER,(406)266-3186,Critical Access Hospitals,Voluntary non-profit - Private,Yes
