nursing_home_provider_info_id,provnum,provider_id,provider_name,address,city,state,zipcode,phone,county_ssa,county_name,ownership,bedcert,restot,certification,inhosp,lbn,participation_date,ccrc_facil,ssf,chow_last,resfamcouncil,sprinkler_status,overall_rating,overall_rating_fn,survey_rating,survey_rating_fn,quality_rating,quality_rating_fn,staffing_rating,staffing_rating_fn,RN_staffing_rating,RN_staffing_rating_fn,STAFFING_FLAG,PT_STAFFING_FLAG,AIDHRD,VOCHRD,RNHRD,TOTLICHRD,TOTHRD,PTHRD,exp_aide,exp_lpn,exp_rn,exp_total,adj_aide,adj_lpn,adj_rn,adj_total,cycle_1_defs,cycle_1_nfromdefs,cycle_1_nfromcomp,cycle_1_defs_score,CYCLE_1_SURVEY_DATE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,cycle_2_defs,cycle_2_nfromdefs,cycle_2_nfromcomp,cycle_2_defs_score,CYCLE_2_SURVEY_DATE,CYCLE_2_NUMREVIS,CYCLE_2_REVISIT_SCORE,CYCLE_2_TOTAL_SCORE,cycle_3_defs,cycle_3_nfromdefs,cycle_3_nfromcomp,cycle_3_defs_score,CYCLE_3_SURVEY_DATE,CYCLE_3_NUMREVIS,CYCLE_3_REVISIT_SCORE,CYCLE_3_TOTAL_SCORE,WEIGHTED_ALL_CYCLES_SCORE,incident_cnt,cmplnt_cnt,FINE_CNT,FINE_TOT,PAYDEN_CNT,TOT_PENLTY_CNT,FILEDATE
b10691,345418,150175,ASHEVILLE HEALTH CARE CENTER,1984 US HIGHWAY 70,SWANNANOA,NC,28778,(828) 298-2214,100,Buncombe,For profit - Corporation,106,101,Medicare and Medicaid,NO,MEDICAL FACILITIES OF AMERICA LXXII (72) LIMITED PARTNERSHIP,4/23/92,N,N,N,Resident,Yes,1,,1,,3,,3,,3,,,,1.92921,0.94257,0.67525,1.61782,3.54703,0.04505,2.4403,0.68104,1.11473,4.23607,1.9398,1.14874,0.45262,3.37523,10,8,3,60,5/23/14,1,0,60,13,1,12,68,3/1/13,1,0,68,6,2,4,24,3/29/12,1,0,24,56.667,0,10,1,1820,0,1,"10/1/14
"
b10692,345419,150176,LEXINGTON HEALTH CARE CENTER,17 CORNELIA DRIVE,LEXINGTON,NC,27292,(336) 242-1349,280,Davidson,For profit - Corporation,90,90,Medicare and Medicaid,NO,MEDICAL FACILITIES OF AMERICA LXXV (75) LP,4/21/92,N,N,N,Resident,Yes,5,,5,,5,,3,,3,,,,2.15167,0.95222,0.575,1.52722,3.67889,0.06722,2.5393,0.59396,1.06264,4.19589,2.07914,1.33064,0.40432,3.53423,0,0,0,0,8/8/14,0,0,0,0,0,0,0,4/18/13,0,0,0,0,0,0,0,4/4/12,0,0,0,0,0,0,0,0,0,0,"10/1/14
"
b10693,345420,150177,ALAMANCE HEALTH CARE CENTER,1987 HILTON STREET,BURLINGTON,NC,27217,(336) 226-0848,0,Alamance,For profit - Corporation,180,173,Medicare and Medicaid,NO,"BURLINGTON HEALTH CARE CENTER 66, INC.",4/23/92,N,N,N,Both,Yes,3,,2,,4,,4,,3,,,,2.35347,1.01965,0.60376,1.62341,3.97688,0.11156,2.44574,0.61031,0.96331,4.01936,2.36113,1.38669,0.46831,3.98829,4,3,4,24,6/28/13,1,0,24,7,5,3,32,5/11/12,1,0,32,1,1,0,8,3/31/11,1,0,8,24,0,15,0,0,0,0,"10/1/14
"
b10694,345421,150179,THE LAURELS OF CHATHAM,72 CHATHAM BUSINESS PARK,PITTSBORO,NC,27312,(919) 542-6677,180,Chatham,For profit - Corporation,140,132,Medicare and Medicaid,NO,"LAUREL HEALTH CARE COMPANY OF CHATHAM NORTH CAROLINA, INC",4/28/92,N,N,N,Resident,Yes,3,,2,,4,,4,,4,,,,2.22765,0.88409,0.92727,1.81136,4.03901,0.08977,2.60934,0.67571,1.09305,4.3781,2.09478,1.08596,0.63387,3.7187,7,6,2,28,11/21/13,1,0,28,2,2,0,12,8/18/12,1,0,12,13,11,2,60,6/3/11,1,0,60,28,0,8,0,0,0,0,"10/1/14
"
b10695,345423,150180,WILMED NURSING CARE CENTER,1705 SOUTH TARBORO STREET,WILSON,NC,27893,(252) 399-8998,970,Wilson,For profit - Corporation,90,66,Medicare and Medicaid,NO,"WILMED GENERATIONS,INC.",5/7/92,N,N,Y,Resident,Yes,5,,3,,5,,4,,4,,,,2.31818,1.27045,0.73258,2.00303,4.32121,0.07273,2.44414,0.59712,1.05037,4.09163,2.32725,1.76592,0.52114,4.25707,1,1,0,8,7/10/14,1,0,8,3,3,0,16,6/12/13,1,0,16,6,5,1,36,4/12/12,1,0,36,15.333,0,1,0,0,0,0,"10/1/14
"
b10696,345425,150181,FAIR HAVEN HOME INC,149 FAIR HAVEN DRIVE,BOSTIC,NC,28018,(828) 245-9095,800,Rutherford,For profit - Corporation,30,29,Medicare and Medicaid,NO,"FAIR HAVEN HOME, INC.",6/25/92,N,N,N,Resident,Yes,4,,2,,5,,4,,4,,,,2.49828,0.85,0.95517,1.80517,4.30345,0.03966,2.47764,0.70025,1.15228,4.33017,2.47414,1.00749,0.61939,4.00603,1,1,0,20,4/16/14,0,0,20,2,2,0,16,4/25/13,1,0,16,3,3,0,24,5/24/12,1,0,24,19.333,0,0,1,3413,0,1,"10/1/14
"
b10697,345426,150182,VALLEY VIEW CARE & REHAB CENTER,551 KENT STREET,ANDREWS,NC,28901,(828) 321-3075,190,Cherokee,For profit - Corporation,76,67,Medicare and Medicaid,NO,"VALLEY VIEW HEALTHCARE, LLC",10/15/92,N,N,N,Resident,Yes,1,,1,,4,,1,,2,,,,1.92313,0.77687,0.50075,1.27761,3.20075,0.07463,2.49357,0.73033,1.21759,4.44149,1.89238,0.88289,0.3073,2.90486,7,7,0,40,6/12/14,1,0,40,8,7,1,72,3/28/13,1,0,72,1,1,0,4,2/16/12,1,0,4,44.667,0,1,0,0,0,0,"10/1/14
"
b10698,345428,151300,THE LAURELS OF SALISBURY,215 LASH DRIVE,SALISBURY,NC,28147,(704) 637-1182,790,Rowan,For profit - Corporation,60,52,Medicare and Medicaid,NO,"OAK HEALTH CARE INVESTORS OF SALISBURY, INC",11/19/92,N,N,N,Resident,Yes,4,,4,,3,,4,,4,,,,2.84519,1.09904,0.77596,1.875,4.72019,0.02788,2.58548,0.62058,1.09622,4.30228,2.70017,1.46992,0.52891,4.42245,3,3,0,12,2/20/14,1,0,12,1,1,1,4,11/8/12,1,0,4,2,2,0,8,10/6/11,1,0,8,8.667,0,0,0,0,0,0,"10/1/14
"
b10699,345429,151301,PEAK RESOURCES - PINELAKE,801 PINEHURST AVENUE,CARTHAGE,NC,28327,(910) 947-5155,620,Moore,For profit - Corporation,90,78,Medicare and Medicaid,NO,CARTHAGE HEALTHCARE INC.,12/14/92,N,N,N,Resident,Yes,2,,1,,5,,4,,3,,,,2.62244,1.10513,0.79103,1.89615,4.5186,0.14679,2.6606,0.84959,1.44936,4.95955,2.41851,1.07964,0.40781,3.67252,7,7,2,36,8/9/13,2,18,54,7,3,4,99,6/8/12,1,0,99,4,4,0,20,5/12/11,1,0,20,63.333,0,5,3,42165,0,3,"10/1/14
"
b1070,15139,151302,"TALLASSEE HEALTH AND REHABILITATION, LLC",2639 GILMER AVENUE  P O BOX 780277,TALLASSEE,AL,36078,(334) 283-3975,250,Elmore,For profit - Corporation,111,96,Medicare and Medicaid,NO,"TALLASSEE HEALTH AND REHABILITATION, LLC",4/1/76,N,N,N,Both,Yes,5,,3,,5,,4,,3,,,,3.29844,1.03646,0.55313,1.58958,4.88803,0.02396,2.19808,0.55899,0.82626,3.58333,3.68203,1.53895,0.50021,5.49856,4,4,0,16,11/21/13,1,0,16,7,7,0,40,10/27/12,1,0,40,4,3,1,16,12/8/11,1,0,16,24,0,0,0,0,0,0,"10/1/14
"
b10700,345431,151303,OUR COMMUNITY HOSPITAL,921 JUNIOR HIGH SCHOOL ROAD,SCOTLAND NECK,NC,27874,(252) 826-4144,410,Halifax,Non profit - Other,60,45,Medicare and Medicaid,YES,Legal Business Name Not Available,3/11/93,N,N,N,Resident,Yes,3,,3,,1,,4,,5,,,,2.13667,0.44111,0.77222,1.21333,3.35,0.12667,2.19466,0.58323,0.80929,3.58718,2.38886,0.62775,0.71297,3.76438,4,0,4,16,1/9/14,0,0,16,0,0,0,0,12/13/12,0,0,0,4,4,0,20,11/10/11,1,0,20,11.333,0,2,0,0,0,0,"10/1/14
"
b10701,345432,151304,WESTERN NORTH CAROLINA BAPTIST HOME,213 RICHMOND HILL DRIVE,ASHEVILLE,NC,28806,(828) 254-9675,100,Buncombe,Non profit - Corporation,80,59,Medicare and Medicaid,NO,BAPTIST RETIREMENT HOMES OF NORTH CAROLINA INCORPORATED,2/24/93,N,N,N,Resident,Yes,4,,4,,3,,4,,4,,,,2.51356,0.99068,0.61102,1.60169,4.11526,0.03898,2.59432,0.57869,0.8398,4.01282,2.37731,1.4209,0.54364,4.1338,0,0,0,0,5/1/14,0,0,0,2,2,0,8,2/1/13,1,0,8,1,1,0,4,3/15/12,1,0,4,3.333,0,0,1,975,0,1,"10/1/14
"
b10702,345433,151305,CLAY COUNTY CARE CENTER,86 VALLEY HIDEAWAY DRIVE,HAYESVILLE,NC,28904,(828) 389-9941,210,Clay,For profit - Partnership,90,85,Medicare and Medicaid,NO,"CLAY COUNTY HEALTHCARE, LLC",3/30/93,N,N,N,Resident,Yes,1,,1,,4,,3,,3,,,,2.05471,0.72588,0.59118,1.31706,3.37177,0.07,2.37524,0.62313,1.04694,4.04531,2.12258,0.96685,0.42193,3.35976,11,7,8,123,8/16/13,3,86,209,9,6,3,103,6/28/12,1,0,103,2,2,0,20,4/28/11,1,0,20,142.167,0,15,3,67236,1,4,"10/1/14
"
b10703,345434,151306,CARVER LIVING CENTER,321 EAST CARVER STREET,DURHAM,NC,27704,(919) 471-3558,310,Durham,For profit - Partnership,232,180,Medicare and Medicaid,NO,DURHAM LIMITED PARTNERSHIP III,4/12/93,N,N,N,Both,Yes,2,,1,,4,,4,,3,,,,2.44056,0.99139,0.57667,1.56806,4.00862,0.09139,2.31476,0.62915,1.06798,4.0119,2.58705,1.30787,0.40346,4.02761,13,13,2,240,7/17/14,1,0,240,6,3,3,24,6/20/13,1,0,24,3,3,0,12,5/18/12,1,0,12,130,0,3,0,0,0,0,"10/1/14
"
b10704,345436,151307,WELLINGTON REHABILITATION AND HEALTHCARE,1000 TANDALL PLACE,KNIGHTDALE,NC,27545,(919) 266-7744,910,Wake,For profit - Corporation,80,79,Medicare and Medicaid,NO,"WELLINGTON HEALTHCARE, LLC",4/27/93,N,N,N,Resident,Yes,2,,2,,5,,1,,1,,,,2.05696,0.99747,0.31456,1.31203,3.36899,0.09684,2.50039,0.61655,1.02475,4.14169,2.01855,1.34279,0.22936,3.27887,9,6,4,36,1/16/14,1,0,36,8,6,2,28,10/31/12,1,0,28,3,3,0,16,9/23/11,1,0,16,30,0,8,0,0,0,0,"10/1/14
"
b10705,345437,151308,HIGHLANDS CASHIERS HOSPITAL IN,190 HOSPITAL DRIVE,HIGHLANDS,NC,28741,(828) 526-1315,560,Macon,Non profit - Other,84,56,Medicare and Medicaid,YES,"HIGHLANDS-CASHIERS HOSPITAL, INC.",4/28/93,N,N,N,Resident,Yes,4,,3,,4,,4,,4,,,,3.51875,0.88571,0.675,1.56071,5.07946,0.00357,2.49329,0.63771,0.93067,4.06168,3.46287,1.15277,0.54193,5.04097,3,3,0,12,4/3/14,1,0,12,3,3,0,16,1/17/13,1,0,16,5,5,0,12,12/15/11,1,0,12,13.333,0,0,1,3000,0,1,"10/1/14
"
b10706,345438,151309,THE LAURELS OF SUMMIT RIDGE,100 RICEVILLE ROAD,ASHEVILLE,NC,28805,(828) 299-1110,100,Buncombe,For profit - Corporation,60,52,Medicare and Medicaid,NO,"THE LAURELS OF SUMMIT INN, INC",6/23/93,N,N,N,Resident,Yes,5,,3,,5,,4,,3,,,,3.67308,0.85288,1.05865,1.91154,5.58461,0.09519,2.62152,0.93576,1.6879,5.24518,3.43794,0.75649,0.46864,4.29175,4,3,1,16,1/9/14,1,0,16,1,1,0,8,11/2/12,1,0,8,7,7,6,24,12/8/11,2,12,36,16.667,0,4,1,4095,0,1,"10/1/14
"
b10707,345439,151310,BROOKSHIRE NURSING CENTER,300 MEADOWLAND DRIVE,HILLSBOROUGH,NC,27278,(919) 644-6714,670,Orange,For profit - Corporation,100,70,Medicare and Medicaid,NO,BROOKSHIRE INC,6/23/93,N,N,N,Resident,Yes,5,,4,,5,,4,,4,,,,2.17929,1.28571,0.76786,2.05357,4.23286,0.24786,2.59469,0.66565,1.11224,4.37258,2.06087,1.60316,0.51584,3.9021,2,2,0,8,2/27/14,1,0,8,0,0,0,0,11/29/12,0,0,0,3,3,0,12,9/1/11,1,0,12,6,0,0,0,0,0,0,"10/1/14
"
b10708,345441,151311,ALEXANDRIA PLACE,1770 OAK HOLLOW ROAD,GASTONIA,NC,28054,(704) 853-8175,350,Gaston,For profit - Corporation,60,51,Medicare and Medicaid,NO,"WOS, INC",7/7/93,N,N,N,Resident,Yes,4,,4,,4,,4,,4,,,,4.56569,1.04412,1.10098,2.1451,6.71079,0.0598,2.59136,0.7738,1.30733,4.67249,4.32315,1.11996,0.62926,5.78932,2,2,0,4,7/19/13,1,0,4,1,1,0,4,6/22/12,1,0,4,6,6,0,24,4/28/11,2,12,36,9.333,0,0,0,0,0,0,"10/1/14
"
b10709,345442,151312,FORREST OAKES HEALTHCARE CENTER,620 HEATHWOOD DRIVE,ALBEMARLE,NC,28001,(704) 983-2686,830,Stanly,For profit - Corporation,60,57,Medicare and Medicaid,NO,"FORREST OAKES HEALTHCARE, LLC",8/18/93,N,N,N,Resident,Yes,1,,1,,4,,2,,2,,,,2.16404,0.90439,0.49474,1.39912,3.56317,0.1,2.55942,0.61265,1.07638,4.24845,2.07465,1.22525,0.34344,3.38071,18,12,7,364,8/22/13,1,0,364,4,4,0,20,7/26/12,1,0,20,6,6,0,24,6/23/11,1,0,24,192.667,0,1,1,172763,0,1,"10/1/14
"
b1071,15141,151313,SALEM NURSING & REHAB CENTER OF REFORM,515 2ND AVENUE NORTHWEST,REFORM,AL,35481,(205) 375-6379,530,Pickens,Non profit - Corporation,85,66,Medicare and Medicaid,NO,SALEM NURSING & REHAB CENTER OF REFORM INC,5/1/76,N,N,N,Both,Yes,4,,3,,4,,4,,4,,,,2.54773,0.38712,0.76667,1.15379,3.70152,0.08636,2.1988,0.58332,0.83518,3.6173,2.84308,0.55083,0.68591,4.12475,6,6,0,44,8/28/14,0,0,44,2,2,0,8,8/22/13,1,0,8,3,3,0,16,9/20/12,1,0,16,27.333,0,0,0,0,0,0,"10/1/14
"
b10710,345443,151314,OAK FOREST HEALTH AND REHABILITATION,5680 WINDY HILL DRIVE,WINSTON SALEM,NC,27105,(336) 776-5000,330,Forsyth,For profit - Corporation,170,156,Medicare and Medicaid,NO,OAK FOREST HEALTH AND REHABILITATION LLC,7/28/93,N,N,N,Resident,Yes,2,,3,,1,,2,,2,,,,2.24199,1.16282,0.58686,1.74968,3.99167,0.10064,2.67015,0.82616,1.43561,4.93193,2.06025,1.16822,0.30545,3.26242,2,2,0,12,5/9/13,1,0,12,3,3,1,16,3/1/12,1,0,16,5,4,1,24,4/14/11,1,0,24,15.333,0,1,0,0,0,0,"10/1/14
"
b10711,345445,151315,GLENAIRE,4000 GLENAIRE CIRCLE,CARY,NC,27511,(919) 460-8095,910,Wake,Non profit - Church related,71,58,Medicare and Medicaid,NO,"GLENAIRE, INC.",9/24/93,Y,N,N,Resident,Yes,5,,4,,5,,5,,5,,,,4.975,1.08707,1.75948,2.84655,7.82155,0.17241,2.34288,0.48998,0.72099,3.55385,5.21033,1.84143,1.82345,8.87148,2,2,0,16,7/3/14,1,0,16,0,0,0,0,4/11/13,0,0,0,2,2,0,8,3/23/12,1,0,8,9.333,0,0,0,0,0,0,"10/1/14
"
b10712,345446,151316,COLLEGE PINES HEALTH AND REHAB CENTER,95 LOCUST STREET,CONNELLYS SPRINGS,NC,28612,(828) 874-6800,110,Burke,Non profit - Corporation,100,96,Medicare and Medicaid,NO,VALDESE NURSING HOME INC,10/13/93,N,N,N,Resident,Yes,2,,1,,3,,4,,5,,,,2.84792,0.5474,1.07813,1.62552,4.47345,0.09531,2.58527,0.66914,1.0907,4.34512,2.70298,0.67899,0.73859,4.14995,3,3,0,154,5/10/13,1,0,154,2,2,0,8,4/19/12,1,0,8,1,1,0,4,3/3/11,1,0,4,80.333,0,0,2,6576,0,2,"10/1/14
"
b10713,345447,151317,EMERALD RIDGE REHAB AND CARE C,25 REYNOLDS MOUNTAIN BOULEVARD,ASHEVILLE,NC,28804,(828) 645-6619,100,Buncombe,For profit - Corporation,100,97,Medicare and Medicaid,NO,"EMERALD RIDGE HEALTHCARE, LLC",9/20/93,N,N,N,Both,Yes,2,,2,,3,,3,,3,,,,1.9232,0.88144,0.59536,1.4768,3.4,0.11134,2.40121,0.60639,1.03147,4.03907,1.96524,1.20648,0.43128,3.39312,4,1,3,20,6/6/13,1,0,20,2,1,1,12,5/10/12,1,0,12,7,7,0,28,3/24/11,1,0,28,18.667,0,2,0,0,0,0,"10/1/14
"
b10714,345448,151318,MAPLE GROVE HEALTH AND REHABILITATION CENTER,308 WEST MEADOWVIEW ROAD,GREENSBORO,NC,27406,(336) 230-0534,400,Guilford,For profit - Corporation,210,174,Medicare and Medicaid,NO,"SNOWSHOE LTC GROUP, LLC",10/8/93,N,N,N,Resident,Yes,4,,3,,5,,3,,2,,,,3.3523,0.70115,0.4908,1.19195,4.54425,0.05747,2.5648,0.6911,1.17031,4.42621,3.20709,0.84207,0.31336,4.1384,2,0,2,24,5/16/13,0,0,24,0,0,0,0,4/18/12,0,0,0,4,2,2,16,2/10/11,1,0,16,14.667,0,4,0,0,0,0,"10/1/14
"
b10715,345449,151319,UNIVERSAL HEALTH CARE/KING,115 WHITE ROAD,KING,NC,27021,(336) 983-6505,840,Stokes,For profit - Corporation,96,91,Medicare and Medicaid,NO,"UNIVERSAL HEALTH CARE / KING, INC",11/11/93,N,N,N,Resident,Yes,4,,4,,5,,1,,2,,,,2.11209,0.83022,0.57143,1.40165,3.51374,0.10385,2.43626,0.79096,1.36097,4.58819,2.12721,0.87119,0.31373,3.08695,5,5,0,20,3/20/14,1,0,20,0,0,0,0,12/20/12,0,0,0,0,0,0,0,12/2/11,0,0,0,10,0,0,0,0,0,0,"10/1/14
"
b10716,345450,151320,WESTWOOD HEALTH AND REHABILITA,625 ASHLAND STREET,ARCHDALE,NC,27263,(336) 434-2902,400,Guilford,For profit - Corporation,68,65,Medicare and Medicaid,NO,"WESTWOOD HEALTHCARE, LLC",12/13/93,N,N,N,Resident,Yes,1,,2,,1,,2,,2,,,,2.16,0.96385,0.44846,1.41231,3.57231,0.08692,2.42074,0.70224,1.17315,4.29613,2.18941,1.13921,0.28563,3.35177,5,3,3,24,12/12/13,1,0,24,4,1,3,16,9/20/12,1,0,16,2,2,0,12,8/11/11,1,0,12,19.333,0,9,1,3150,0,1,"10/1/14
"
b10717,345457,151322,BELAIRE HEALTH CARE CENTER,2065 LYON STREET,GASTONIA,NC,28052,(704) 867-7300,350,Gaston,For profit - Corporation,80,73,Medicare and Medicaid,NO,"BELAIRE HEALTH CARE CENTER, INC.",5/13/94,N,N,N,Resident,Yes,5,,4,,5,,3,,3,,,,2.09863,0.94726,0.73082,1.67808,3.77671,0.14384,2.45483,0.65767,1.13817,4.25067,2.09767,1.19546,0.47978,3.58144,0,0,0,0,1/30/14,0,0,0,4,4,1,16,11/16/12,1,0,16,2,2,0,8,10/13/11,1,0,8,6.667,0,2,0,0,0,0,"10/1/14
"
b10718,345458,151323,PEAK RESOURCES - TREYBURN,2059 TORREDGE ROAD,DURHAM,NC,27712,(919) 477-4474,310,Durham,For profit - Corporation,132,111,Medicare and Medicaid,NO,"TREYBURN HEALTHCARE, INC",5/16/94,N,N,N,Resident,Yes,5,,4,,5,,4,,3,,,,2.51351,0.86802,0.84189,1.70991,4.22342,0.0973,2.49368,0.79168,1.35022,4.63557,2.47322,0.91004,0.4659,3.67251,3,1,2,12,4/3/14,1,0,12,0,0,0,0,3/20/13,0,0,0,3,1,2,8,2/15/12,0,0,8,7.333,0,1,0,0,0,0,"10/1/14
"
b10719,345459,151324,WILLOWBROOKE COURT SC CTR AT TRYON ESTATES,619 LAUREL LAKE DRIVE,COLUMBUS,NC,28722,(828) 894-5500,740,Polk,Non profit - Corporation,33,25,Medicare,NO,ACTS RETIREMENT-LIFE COMMUNITIES INC,6/3/94,Y,N,N,Resident,Yes,4,,4,,4,,4,,5,,,,2.046,0.708,1.548,2.256,4.302,0.22,2.49001,0.72429,1.11417,4.32848,2.01616,0.81133,1.03814,4.00624,3,3,0,8,4/16/14,1,0,8,2,2,0,12,2/27/13,1,0,12,2,2,0,8,5/10/12,1,0,8,9.333,0,0,0,0,0,0,"10/1/14
"
b1072,15142,151325,"LINEVILLE HEALTH AND REHABILITATION, LLC",88073 HIGHWAY 9,LINEVILLE,AL,36266,(256) 396-2104,130,Clay,For profit - Corporation,101,99,Medicare and Medicaid,NO,"LINEVILLE HEALTH AND REHABILITATION, LLC",8/13/76,N,N,N,Both,Yes,4,,3,,4,,4,,3,,,,2.80051,1.00152,0.51919,1.52071,4.32122,0.00303,2.61016,0.63194,0.85199,4.09408,2.63264,1.31542,0.45534,4.25453,6,6,0,24,8/22/13,1,0,24,1,1,0,4,7/12/12,1,0,4,2,2,0,20,5/12/11,1,0,20,16.667,0,0,0,0,0,0,"10/1/14
"
b10720,345460,151326,GUILFORD HEALTH CARE CENTER,2041 WILLOW ROAD,GREENSBORO,NC,27406,(336) 272-9700,400,Guilford,For profit - Corporation,110,88,Medicare and Medicaid,NO,"GUILFORD HEALTH CARE CENTER, INC.",6/24/94,N,N,N,Both,Yes,3,,2,,3,,4,,4,,,,2.01932,0.92614,0.93182,1.85795,3.87728,0.1108,2.41671,0.6739,1.17669,4.2673,2.05022,1.14068,0.59171,3.66249,4,4,0,16,12/5/13,1,0,16,5,4,1,36,11/8/12,1,0,36,7,0,7,72,10/27/11,0,0,72,32,0,11,1,7475,0,1,"10/1/14
"
b10721,345462,151327,THE OAKS-BREVARD,300 MORRIS ROAD,BREVARD,NC,28712,(828) 877-4020,870,Transylvania,For profit - Corporation,120,84,Medicare and Medicaid,NO,THE OAKS-BREVARD LLC,7/21/94,N,N,N,Resident,Yes,2,,1,,5,,4,,5,,,,2.3881,0.64643,1.10298,1.7494,4.13751,0.12857,2.4981,0.62531,1.12535,4.24876,2.34566,0.85803,0.73235,3.92535,6,2,5,28,7/11/13,1,0,28,16,16,7,72,4/27/12,1,0,72,11,10,1,48,6/23/11,1,0,48,46,0,22,0,0,0,0,"10/1/14
"
b10722,345463,151328,LIFE CARE CENTER OF HENDERSONV,400 THOMPSON STREET,HENDERSONVILLE,NC,28792,(828) 697-4348,440,Henderson,For profit - Corporation,80,65,Medicare and Medicaid,NO,"HENDERSONVILLE MEDICAL INVESTORS, LLC",7/19/94,N,N,N,Resident,Yes,3,,2,,4,,4,,4,,,,2.35615,0.66923,0.86923,1.53846,3.89461,0.22538,2.43574,0.59881,1.12584,4.16039,2.37353,0.9276,0.57689,3.77339,4,4,1,20,10/3/13,1,0,20,8,8,1,36,8/3/12,1,0,36,7,6,1,28,6/30/11,1,0,28,26.667,0,8,0,0,0,0,"10/1/14
"
b10723,345464,151329,OAK GROVE HEALTH CARE CENTER,518 OLD US HIGHWAY 221,RUTHERFORDTON,NC,28139,(828) 287-7655,800,Rutherford,For profit - Corporation,60,57,Medicare and Medicaid,NO,OAK GROVE HEALTHCARE LLC,9/8/94,N,N,N,Resident,Yes,2,,2,,3,,2,,3,,,,1.97281,1.02544,0.63333,1.65877,3.63158,0.08772,2.63641,0.69975,1.231,4.56716,1.83609,1.21631,0.38442,3.20517,4,4,0,16,9/26/13,1,0,16,4,4,0,16,7/13/12,1,0,16,4,3,1,91,5/12/11,1,0,91,28.5,0,1,1,4550,0,1,"10/1/14
"
b10724,345465,151330,BAYVIEW NURSING & REHAB CENTER,3003 KENSINGTON PARK DRIVE,NEW BERN,NC,28560,(252) 638-1818,240,Craven,For profit - Corporation,60,51,Medicare and Medicaid,NO,"CENTURY CARE OF NEW BERN, INC.",10/11/94,N,N,N,Resident,Yes,3,,3,,3,,3,,4,,,,1.83824,0.92647,0.87157,1.79804,3.63628,0.24216,2.59817,0.66111,1.16922,4.42849,1.73603,1.16316,0.55699,3.30981,1,1,0,4,11/15/13,1,0,4,3,3,0,12,10/18/12,1,0,12,7,3,4,28,11/10/11,1,0,28,10.667,0,5,0,0,0,0,"10/1/14
"
b10725,345466,151331,WILLOWBROOK REHABILITATION AND CARE CENTER,333 EAST LEE STREET,YADKINVILLE,NC,27055,(336) 679-8028,980,Yadkin,For profit - Corporation,76,72,Medicare and Medicaid,NO,"WILLOWBROOK HEALTHCARE, LLC",10/31/94,N,N,N,Resident,Yes,2,,1,,5,,1,,2,,,,1.95,0.96736,0.50764,1.475,3.425,0.09722,2.60412,0.67613,1.2319,4.51216,1.83736,1.1875,0.3079,3.0597,0,0,0,0,11/7/13,0,0,0,7,3,4,140,8/31/12,1,0,140,0,0,0,0,8/18/11,0,0,0,46.667,0,3,3,16526,0,3,"10/1/14
"
b10726,345467,151332,PRESBYTERIAN ORTHOPAEDIC HOSP-TRANSITIONAL CARE,1901 RANDOLPH ROAD,CHARLOTTE,NC,28207,(704) 316-1625,590,Mecklenburg,Non profit - Corporation,16,14,Medicare and Medicaid,YES,PRESBYTERIAN ORTHOPAEDIC HOSPITAL LLC,10/31/94,N,N,N,None,Yes,4,,5,,3,,1,,2,,,,0.79643,0.38929,0.93929,1.32857,2.12501,0.57143,2.09415,0.97289,2.05147,5.11851,0.93317,0.33211,0.34211,1.67348,0,0,0,0,11/13/13,0,0,0,1,1,0,8,10/18/12,1,0,8,0,0,0,0,9/14/11,0,0,0,2.667,0,0,0,0,0,0,"10/1/14
"
b10727,345468,151333,LIBERTY COMMONS REHABILITATION CENTER,121 RACINE DRIVE,WILMINGTON,NC,28403,(910) 452-4070,640,New Hanover,For profit - Corporation,100,80,Medicare and Medicaid,NO,LIBERTY COMMONS NURSING CENTER INC,11/18/94,N,N,N,Resident,Yes,2,,1,,5,,2,,4,,,,1.85563,0.5025,0.8575,1.36,3.21563,0.14813,2.45667,0.64278,1.01724,4.11669,1.85338,0.64886,0.62986,3.14862,3,3,0,24,1/16/14,1,0,24,7,5,2,60,12/13/12,1,0,60,5,4,5,28,1/12/12,1,0,28,36.667,0,5,1,10000,0,1,"10/1/14
"
b10728,345471,151334,MECKLENBURG HEALTH & REHABILITATION CENTER,2415 SANDY PORTER ROAD,CHARLOTTE,NC,28273,(704) 583-0430,590,Mecklenburg,For profit - Corporation,100,86,Medicare and Medicaid,NO,"MECKLENBURG HEALTH CARE CENTER, INC.",3/21/95,N,N,N,Resident,Yes,2,,1,,4,,4,,4,,,,2.09128,1.07326,0.72674,1.8,3.89128,0.13663,2.42818,0.614,1.04189,4.08406,2.11326,1.45083,0.52119,3.84062,3,1,2,79,6/6/13,0,0,79,3,3,0,12,4/27/12,1,0,12,7,7,0,44,3/3/11,1,0,44,50.833,0,6,2,34320,0,2,"10/1/14
"
